CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
514,France,Male,35,3,121030.9,1,1,0,10008.68,-1
650,Germany,Female,35,3,165982.43,2,1,1,24482.16,-1
673,Spain,Female,35,6,0.0,2,1,0,98618.79,-1
504,France,Female,32,8,206663.75,1,0,0,16281.94,-1
723,Germany,Male,37,3,94661.53,2,1,0,121239.65,-1
645,France,Male,25,0,174400.36,1,1,0,42669.37,-1
664,Spain,Male,41,7,123428.69,1,1,1,164924.11,-1
760,Spain,Male,43,6,175735.5,1,1,1,157337.29,-1
766,Spain,Male,36,5,78381.13,1,0,1,153831.6,-1
634,France,Male,37,5,115345.86,2,0,0,168781.8,-1
640,Germany,Female,31,10,118613.34,1,1,0,168469.65,-1
784,Germany,Male,28,2,109960.06,2,1,1,170829.87,-1
547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1
608,Germany,Female,40,8,121729.42,1,0,0,61164.45,-1
547,France,Female,35,4,0.0,1,1,1,133287.73,-1
612,France,Female,43,4,139496.35,2,1,1,77128.23,-1
573,Spain,Male,28,8,0.0,2,0,0,77660.03,-1
615,Spain,Male,32,5,138521.83,1,1,1,56897.1,-1
710,France,Female,33,2,0.0,2,1,0,72945.32,-1
674,Germany,Female,38,10,83727.68,1,1,0,45418.12,-1
702,Spain,Female,38,9,0.0,2,1,1,158527.45,-1
616,France,Male,37,9,0.0,1,1,0,111312.96,-1
688,Spain,Male,32,6,124179.3,1,1,1,138759.15,-1
605,France,Male,36,7,128829.25,1,1,0,190588.59,-1
676,France,Male,33,6,171490.78,1,0,0,79099.64,-1
708,Spain,Male,33,3,0.0,2,1,0,138613.21,-1
745,Spain,Female,38,7,0.0,2,1,1,194230.82,-1
661,Spain,Male,20,8,0.0,1,1,0,110252.53,-1
726,France,Male,31,9,0.0,2,1,1,106117.3,-1
475,France,Male,40,7,160818.08,1,0,1,169642.13,1
751,Germany,Male,54,9,156367.6,2,0,1,116179.92,-1
645,Germany,Female,59,8,121669.93,2,0,0,91.75,1
775,France,Male,42,6,133970.22,2,0,1,187839.9,-1
540,France,Male,41,3,0.0,2,1,0,121098.65,-1
591,France,Female,34,3,96127.27,1,0,0,30972.06,-1
596,Spain,Male,60,7,121907.97,1,0,1,30314.04,-1
573,Spain,Male,41,5,0.0,2,0,1,14479.29,-1
577,Spain,Male,31,6,0.0,1,1,1,196395.25,-1
830,Germany,Female,40,8,77701.64,1,0,1,19512.38,-1
663,France,Male,67,9,0.0,3,1,1,72318.77,-1
421,France,Male,34,2,0.0,2,1,1,96615.23,-1
718,Spain,Male,34,5,113922.44,2,1,0,30772.22,-1
655,Germany,Female,61,2,183997.7,2,1,1,161217.18,-1
712,France,Male,23,2,0.0,2,0,1,66795.78,-1
663,France,Male,28,4,0.0,2,1,1,123969.64,-1
640,France,Female,47,6,89799.46,2,0,1,13783.77,1
577,Spain,Male,29,2,0.0,1,1,1,168924.41,-1
546,Spain,Female,36,7,85660.96,1,0,0,134778.01,-1
802,Germany,Male,37,9,115569.21,1,0,1,119782.89,-1
590,France,Female,45,2,81828.22,1,1,0,52167.97,-1
594,Germany,Male,18,1,132694.73,1,1,0,167689.56,-1
577,Spain,Male,51,2,108867.0,1,0,0,140800.66,1
541,France,Male,39,7,0.0,2,1,0,19823.02,-1
781,France,Female,27,5,0.0,2,0,0,72969.9,-1
806,Germany,Male,34,2,96152.68,2,1,0,143711.02,-1
723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1
535,France,Male,45,2,0.0,2,1,0,125658.28,-1
768,France,Female,36,3,141334.95,1,0,1,125870.5,-1
653,Germany,Male,41,1,104584.11,1,1,0,15126.32,1
803,Germany,Female,50,8,98173.02,1,0,0,22457.25,1
545,Spain,Female,44,1,0.0,2,1,1,82614.89,-1
581,Germany,Female,38,3,135157.05,1,1,1,32919.42,-1
513,Germany,Female,49,5,171601.27,1,1,0,126223.84,-1
731,France,Male,29,5,179539.2,1,0,0,112010.02,-1
727,Germany,Male,39,5,80615.46,2,0,0,180962.32,-1
560,Spain,Male,47,1,0.0,1,0,0,128882.66,1
766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1
630,Germany,Female,23,4,137964.51,1,0,1,174570.55,-1
652,Germany,Male,41,9,159434.03,1,1,0,178373.93,-1
729,Germany,Male,40,5,113574.61,2,1,0,103396.08,-1
629,France,Female,33,6,0.0,2,1,1,59129.72,-1
667,Germany,Male,33,9,124573.33,2,0,0,683.37,-1
671,Germany,Female,31,6,105864.6,2,1,0,145567.34,-1
768,Germany,Female,47,5,104552.61,1,1,0,48137.08,1
732,France,Female,35,3,0.0,2,1,0,90876.95,-1
546,France,Female,30,5,0.0,2,0,1,198543.09,-1
630,France,Male,55,2,0.0,1,1,1,106202.07,1
765,Germany,Female,46,8,119492.88,2,0,1,166896.01,1
704,France,Female,33,0,130499.09,2,1,1,74804.36,-1
470,Spain,Female,48,6,140576.11,1,1,1,116971.05,-1
688,Germany,Female,34,9,91025.58,2,0,1,163783.0,-1
685,France,Female,33,1,0.0,3,0,1,70221.13,1
567,France,Female,38,1,125877.65,2,1,1,107841.77,-1
720,Spain,Male,64,3,45752.78,2,1,0,79623.28,1
609,France,Male,39,3,121778.71,1,1,1,138399.67,-1
521,Germany,Female,49,2,127948.57,1,1,1,182765.14,-1
556,France,Female,30,7,0.0,2,1,1,186648.19,-1
662,Germany,Male,30,5,115286.68,2,1,1,149587.92,-1
704,Germany,Male,41,9,62078.21,2,1,0,129050.67,-1
750,France,Female,38,1,0.0,2,1,0,47764.99,-1
619,Spain,Female,32,4,175406.13,2,1,1,172792.43,1
468,Spain,Male,26,1,131643.25,1,1,0,64436.16,-1
435,Germany,Male,44,3,151739.65,1,1,0,167461.5,-1
529,France,Male,43,6,93616.35,2,0,0,98348.66,-1
702,Germany,Female,60,5,138597.54,2,1,1,41536.59,1
608,France,Female,41,5,0.0,2,1,1,72462.25,-1
576,France,Male,40,9,0.0,2,1,0,112465.19,1
666,France,Female,27,1,85225.21,1,0,1,64511.44,-1
730,France,Female,36,8,148749.29,2,1,0,91830.75,-1
647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1
516,Spain,Female,27,1,0.0,1,0,1,112311.15,-1
711,France,Female,81,6,0.0,2,1,1,72276.24,-1
736,France,Male,54,7,111729.47,2,0,1,84920.49,-1
768,France,Female,36,5,180169.44,2,1,0,17348.56,-1
427,Spain,Male,40,8,0.0,2,1,1,82870.75,-1
686,Spain,Female,47,6,0.0,1,1,0,32080.69,1
690,France,Female,42,5,0.0,2,0,1,120512.08,-1
647,Spain,Female,29,2,0.0,2,1,0,179032.68,-1
714,France,Male,35,3,0.0,2,1,1,95623.28,-1
736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1
608,France,Female,34,4,88772.87,1,1,1,168822.01,-1
809,France,Female,39,5,0.0,1,1,0,77705.75,-1
745,France,Female,40,6,131184.67,1,1,1,49815.62,-1
781,France,Male,38,2,117810.79,1,0,1,65632.33,1
527,France,Male,31,4,0.0,1,1,0,169361.89,-1
595,Germany,Female,32,0,92466.21,1,1,0,4721.3,-1
850,Germany,Female,38,2,102741.15,2,0,1,23974.85,-1
569,France,Male,37,9,178755.84,1,1,0,199929.17,-1
728,France,Male,43,7,0.0,2,1,0,40023.7,-1
473,Germany,Female,32,5,146602.25,2,1,1,72946.95,-1
738,France,Male,29,2,0.0,2,1,1,170421.13,-1
659,France,Male,35,6,0.0,2,1,1,58879.11,-1
597,Spain,Male,38,6,115702.67,2,1,1,25059.05,-1
445,Germany,Female,61,2,137655.31,1,0,1,29909.84,-1
671,France,Female,29,3,0.0,2,1,0,158043.11,-1
656,Spain,Female,34,6,59877.33,1,1,0,14032.62,1
658,France,Male,31,5,100082.14,1,0,1,49809.88,-1
698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1
655,Spain,Male,38,9,0.0,1,0,1,90490.33,-1
772,Spain,Male,41,10,96032.22,1,1,1,75825.57,-1
681,Spain,Male,33,10,0.0,1,0,0,158336.36,-1
688,Germany,Male,29,9,144553.5,2,1,0,143454.95,-1
633,Germany,Male,40,5,86172.81,2,1,1,117279.49,-1
735,France,Male,73,9,0.0,1,1,1,114283.33,-1
521,Germany,Female,29,2,87212.8,1,1,1,994.86,-1
541,France,Male,36,5,0.0,2,1,0,124795.84,-1
612,Germany,Female,36,2,130700.92,2,0,0,77592.8,-1
562,France,Male,62,3,0.0,2,1,0,105986.01,-1
703,France,Female,32,6,0.0,2,0,0,33606.52,-1
710,Spain,Male,23,6,0.0,2,1,1,134188.11,-1
731,Spain,Female,40,5,171325.98,1,1,1,159718.27,1
703,Spain,Male,58,4,92930.92,1,0,1,85148.78,-1
618,France,Female,40,0,0.0,1,1,0,119059.13,-1
689,France,Female,29,1,77556.79,2,1,1,122998.26,-1
718,France,Male,33,7,102874.28,1,0,0,117841.06,-1
608,France,Male,37,5,146093.39,2,0,0,160593.41,-1
749,Spain,Male,34,2,0.0,1,0,0,174189.04,1
753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1
630,Spain,Male,39,10,105473.74,1,0,0,58854.88,1
693,Germany,Female,43,1,121927.92,1,1,0,87994.95,1
838,Spain,Female,40,6,61671.19,1,0,1,150659.35,1
756,Germany,Female,39,5,149363.12,2,1,1,109098.39,-1
775,France,Female,27,4,152309.37,1,1,0,104112.0,-1
635,France,Female,33,5,0.0,2,1,0,122949.71,-1
705,Spain,Male,36,1,111629.29,1,1,1,21807.16,-1
481,France,Male,40,3,0.0,1,1,1,32319.93,-1
727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1
595,France,Male,20,4,95830.43,1,1,0,177738.98,-1
535,France,Female,38,0,135919.33,1,1,0,80425.65,-1
578,France,Male,59,10,185966.64,1,0,0,9445.42,1
597,France,Female,29,5,0.0,2,1,1,174825.57,-1
449,France,Female,21,7,0.0,2,0,0,175743.92,-1
850,Germany,Female,43,8,92244.83,2,1,0,54949.73,-1
494,France,Female,35,9,112727.06,2,1,0,183752.91,-1
676,France,Female,34,8,100359.54,1,0,0,46038.28,-1
818,Germany,Male,43,10,105301.5,1,1,1,78941.59,-1
712,Spain,Male,45,6,112994.65,1,0,0,198398.68,-1
672,Germany,Male,40,4,89025.88,2,1,0,188892.19,-1
636,France,Male,35,9,95478.17,1,0,0,169286.74,-1
698,France,Male,37,8,0.0,2,0,0,145004.39,-1
597,Germany,Female,43,7,119127.46,2,1,0,55809.92,-1
717,France,Male,28,4,128206.79,1,1,1,54272.12,-1
614,France,Male,49,1,0.0,2,1,0,192440.54,-1
708,Germany,Female,23,4,71433.08,1,1,0,103697.57,-1
507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1
581,France,Female,27,5,102258.11,2,1,0,194681.6,-1
579,Spain,Female,39,2,151963.26,2,1,0,158948.63,-1
504,Spain,Female,46,2,163764.84,1,1,1,165122.55,1
737,France,Female,32,7,128551.36,2,0,1,189402.71,-1
540,Spain,Female,31,10,118158.74,1,1,1,158027.57,-1
609,France,Male,32,7,118520.41,1,0,0,3815.48,-1
778,France,Male,24,4,0.0,2,1,1,162809.2,-1
621,France,Male,40,10,163823.37,1,0,0,89519.47,-1
665,Germany,Male,63,7,104469.58,1,1,1,25165.36,1
608,France,Female,47,6,0.0,1,1,1,126012.57,-1
680,Spain,Male,36,7,0.0,2,1,0,20109.21,-1
663,Germany,Female,46,2,141726.88,1,1,1,58257.23,-1
627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1
607,France,Male,26,1,0.0,1,1,0,29818.2,-1
681,France,Female,43,8,154100.3,1,0,0,114659.81,-1
766,France,Female,45,6,0.0,2,0,0,147184.74,-1
694,France,Male,30,2,0.0,3,0,1,15039.41,-1
411,France,Female,54,9,0.0,1,0,1,76621.49,-1
742,France,Male,39,8,140004.96,1,1,1,92985.78,-1
673,Spain,Male,43,8,127132.96,1,0,1,6009.27,1
529,France,Male,61,1,0.0,2,1,1,191370.97,-1
519,France,Female,38,7,125328.56,1,1,0,188225.67,-1
573,France,Male,35,9,0.0,2,1,0,11743.89,-1
453,Germany,Female,28,3,139986.65,1,1,0,136846.75,-1
798,Germany,Female,39,6,119787.76,1,1,1,164248.33,-1
693,Spain,Female,34,10,107556.06,2,0,0,154631.35,-1
637,France,Female,44,2,0.0,2,1,0,149665.65,-1
672,France,Male,47,1,0.0,1,0,0,91574.92,-1
597,France,Female,28,0,142705.95,1,1,0,127233.39,-1
543,France,Male,42,7,0.0,1,1,1,56650.47,-1
695,Spain,Female,56,4,0.0,2,1,0,84644.76,-1
584,France,Male,35,6,161613.94,2,1,1,148238.16,-1
652,Germany,Female,58,3,116353.2,2,0,1,193502.9,-1
601,France,Male,38,4,60013.81,1,1,1,38020.05,-1
628,Spain,Male,28,4,0.0,2,1,1,176750.81,-1
607,Germany,Male,32,9,144272.07,2,1,0,176580.63,-1
646,France,Female,46,8,0.0,2,1,0,133059.15,-1
572,France,Male,30,6,117696.67,1,1,0,100843.82,-1
801,Spain,Male,58,1,79954.61,2,1,1,30484.19,-1
597,France,Female,26,8,149989.39,1,1,0,42330.58,-1
613,France,Male,40,7,124339.9,1,0,0,193309.58,-1
529,Germany,Male,29,4,135759.4,1,0,0,112813.79,1
794,Spain,Female,37,9,0.0,2,1,0,68008.85,-1
557,France,Male,34,3,83074.0,1,1,0,132673.22,-1
499,France,Female,28,4,141792.61,1,1,1,22001.91,-1
544,France,Female,26,6,0.0,1,1,0,100200.4,1
739,France,Female,30,6,0.0,1,0,0,122604.44,-1
458,Germany,Female,43,1,106870.12,2,1,0,100564.37,-1
528,France,Male,31,9,120962.59,1,1,0,5419.31,-1
773,Spain,Male,51,4,0.0,2,0,0,123587.83,1
646,France,Female,30,5,0.0,2,1,0,13935.32,-1
564,France,Male,31,0,110527.17,1,1,1,87060.77,-1
624,Germany,Female,52,0,133723.43,1,0,0,4859.59,1
682,France,Female,52,5,112670.48,1,1,0,21085.17,1
726,France,Female,44,2,0.0,2,1,1,26733.86,-1
560,France,Male,24,1,116084.32,1,1,0,89734.7,-1
382,Spain,Male,36,0,0.0,1,1,1,179540.73,1
457,Spain,Female,38,6,0.0,2,1,0,173219.09,-1
673,France,Female,37,10,0.0,2,1,1,37411.35,-1
584,France,Female,40,4,82441.75,1,0,0,80852.11,-1
629,France,Female,39,10,0.0,2,1,1,43174.49,1
584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1
724,France,Male,30,10,0.0,2,1,1,54265.55,-1
644,France,Male,31,5,0.0,2,1,1,41872.17,-1
676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1
499,France,Male,31,4,0.0,1,1,0,25950.49,-1
598,France,Male,60,4,0.0,1,1,0,197727.14,1
655,Germany,Female,37,4,108862.76,1,1,0,79555.08,1
559,France,Male,28,3,141099.43,1,1,1,15607.27,-1
543,France,Female,67,0,128843.67,1,1,1,134612.48,-1
679,France,Male,39,0,86843.61,1,0,1,159830.58,-1
594,Germany,Female,32,4,120074.97,2,1,1,162961.79,-1
586,France,Male,27,5,130231.8,2,1,1,192427.16,-1
776,France,Female,31,5,0.0,2,1,0,92647.94,-1
699,France,Male,39,2,109724.38,1,1,1,180022.39,-1
847,Germany,Female,35,5,111743.43,1,1,1,183584.14,-1
582,Germany,Male,35,8,121309.17,2,1,1,28750.67,-1
648,France,Male,38,10,82697.28,1,1,0,74846.67,-1
618,France,Female,49,9,44301.43,3,1,1,89729.3,1
543,France,Female,31,4,138317.94,1,0,0,61843.73,-1
642,Germany,Male,49,4,120688.61,1,1,0,24770.22,1
462,France,Male,27,4,176913.52,1,1,0,80587.27,-1
640,Spain,Male,47,6,89047.14,1,1,0,116286.25,-1
740,Germany,Male,40,4,114318.78,2,1,0,129333.69,1
773,France,Female,50,4,0.0,2,1,0,129372.94,-1
583,Germany,Female,32,7,94753.55,2,1,1,18149.03,-1
589,Spain,Female,46,10,0.0,2,0,1,168369.37,-1
509,France,Male,35,8,0.0,2,0,1,67431.28,-1
612,Germany,Male,32,9,106520.73,2,1,0,177092.16,-1
505,Spain,Male,37,0,134006.39,1,1,1,93736.69,-1
546,Germany,Female,25,3,132837.7,1,1,0,131647.31,-1
681,France,Female,41,0,120549.29,2,1,0,175722.31,-1
762,France,Male,20,1,139432.55,1,1,1,85606.83,-1
786,Spain,Male,29,7,80895.44,2,1,0,64945.57,-1
629,Spain,Male,34,6,0.0,2,1,0,190347.72,-1
787,Spain,Female,39,7,171646.76,1,0,1,100791.36,-1
713,Spain,Male,42,0,109121.71,1,0,1,167873.49,-1
541,France,Female,39,6,109844.81,1,1,0,25289.23,-1
451,France,Female,31,7,140931.82,1,0,1,20388.77,-1
644,Spain,Male,49,10,0.0,2,1,1,145089.64,-1
686,France,Male,32,6,0.0,2,1,1,179093.26,-1
847,Germany,Female,41,3,101543.51,4,1,0,16025.17,1
765,Germany,Male,37,7,102708.77,1,1,0,9087.81,-1
678,Germany,Female,37,8,149000.91,2,1,1,21472.42,-1
539,France,Male,20,0,83459.86,1,1,1,146752.67,-1
800,France,Female,40,3,75893.11,2,1,0,132562.23,-1
799,Germany,Female,39,7,167395.6,2,0,1,139537.43,-1
629,France,Female,61,6,0.0,2,1,1,133672.61,-1
734,Germany,Female,52,6,71283.09,2,0,1,38984.37,-1
542,France,Female,31,3,0.0,2,1,1,115217.59,-1
414,Spain,Male,60,3,0.0,2,1,1,93844.82,-1
675,France,Female,38,1,104016.88,1,0,0,22068.83,1
683,France,Female,38,5,127616.56,1,1,0,123846.07,-1
748,France,Male,32,5,154737.88,2,1,1,172638.13,-1
596,Spain,Male,29,2,0.0,2,1,1,1591.19,-1
642,France,Male,35,4,125476.31,1,1,1,91775.51,-1
499,France,Female,21,3,176511.08,1,1,1,153920.22,-1
649,Spain,Female,47,8,110783.28,1,1,1,71420.16,-1
739,France,Male,42,2,141642.92,2,1,0,172149.76,-1
616,France,Male,31,1,0.0,2,1,1,54706.75,-1
560,Spain,Female,33,9,0.0,1,0,1,183358.21,-1
427,Germany,Male,42,1,75681.52,1,1,1,57098.0,-1
435,France,Male,54,3,0.0,1,1,0,156910.46,1
633,France,Male,29,7,0.0,1,1,1,130224.73,-1
443,France,Male,35,6,161111.45,1,0,0,13946.66,-1
727,France,Male,62,5,0.0,2,0,1,38652.96,-1
674,France,Female,45,6,72494.69,1,0,1,140041.78,-1
661,France,Female,31,3,133964.3,1,1,1,166187.1,-1
619,Spain,Male,34,1,0.0,1,1,0,139919.38,-1
562,France,Female,27,3,0.0,2,1,0,28137.03,-1
633,France,Male,61,3,157201.48,1,0,1,50368.63,-1
551,Spain,Female,48,5,95679.29,1,0,0,94978.1,-1
720,Germany,Female,29,7,106230.92,1,1,1,69903.93,1
688,France,Female,32,5,0.0,2,0,1,177607.77,-1
635,Germany,Female,36,9,81231.85,2,1,0,196731.08,-1
561,France,Female,31,1,81480.27,2,1,1,65234.6,-1
850,France,Male,33,8,73059.38,1,1,1,186281.0,-1
636,France,Male,36,5,117559.05,2,1,1,111573.3,-1
461,Germany,Female,74,1,186445.31,2,1,1,196767.83,-1
771,Germany,Female,38,5,137657.71,2,1,0,72985.61,-1
713,France,Male,36,8,133889.35,1,1,1,143265.65,-1
658,Germany,Female,45,9,134562.8,1,1,1,159268.67,-1
586,Germany,Female,56,9,100781.75,2,1,1,54448.41,-1
737,France,Male,30,8,174356.13,1,0,0,31928.5,-1
742,Germany,Male,27,5,190125.43,2,0,0,21793.59,-1
824,France,Male,26,7,146266.0,1,1,0,21903.62,1
701,Germany,Male,41,9,164046.1,1,1,0,49405.93,-1
623,Spain,Female,43,4,123536.52,2,0,0,154908.52,-1
744,France,Male,36,10,0.0,2,1,1,182867.84,-1
698,Spain,Female,38,1,171848.38,1,0,0,16957.45,-1
616,France,Male,40,9,0.0,2,0,0,93717.55,-1
662,France,Female,39,5,139562.05,2,1,0,61636.22,-1
594,France,Male,37,2,0.0,2,0,1,95864.5,-1
685,France,Male,40,2,168001.34,2,1,1,167400.29,-1
742,France,Male,27,0,0.0,2,0,1,131534.96,-1
678,Germany,Male,83,6,123356.63,1,0,1,92934.41,-1
651,Spain,Male,47,2,0.0,2,1,1,119808.64,-1
585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1
579,Germany,Male,40,10,45408.85,2,1,0,18732.91,-1
722,Germany,Female,37,0,125977.81,1,0,0,160162.42,-1
613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1
694,France,Male,42,8,133767.19,1,1,0,36405.21,-1
550,Germany,Male,49,0,108806.96,3,1,0,61446.92,1
741,France,Male,42,6,106036.52,1,1,0,194686.78,1
668,Spain,Female,69,9,0.0,1,0,1,134483.07,-1
529,France,Female,27,1,0.0,2,1,1,37769.98,-1
636,France,Male,31,6,0.0,2,1,1,2382.61,-1
563,Spain,Male,61,1,82182.1,1,1,0,106826.92,1
767,France,Female,35,9,0.0,2,1,0,39511.61,-1
644,France,Male,50,9,76817.0,4,1,0,196371.13,1
780,Germany,Male,71,9,142550.25,2,1,1,122506.78,-1
635,Spain,Female,41,10,0.0,2,1,1,61994.2,-1
641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1
593,Spain,Female,40,2,0.0,1,1,1,5194.95,-1
540,Germany,Female,35,7,128369.75,2,1,0,198256.15,-1
663,Spain,Male,35,5,0.0,2,1,1,62634.94,-1
630,France,Male,34,9,0.0,2,1,1,114006.35,-1
605,Germany,Male,19,8,166133.28,1,1,1,107994.99,-1
710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1
755,France,Female,78,5,121206.96,1,1,1,76016.49,-1
641,Spain,Male,25,10,0.0,2,1,1,180808.39,-1
737,Germany,Male,50,4,127552.85,2,1,0,4225.11,-1
695,France,Male,49,9,159458.53,1,1,0,135841.35,-1
466,Germany,Female,47,5,102085.72,1,1,1,183536.24,1
558,Germany,Male,58,2,142537.18,1,1,1,88791.83,-1
665,Spain,Male,29,1,182781.74,2,1,1,63732.9,-1
737,France,Male,45,10,0.0,2,1,0,1364.54,-1
654,France,Male,29,7,0.0,2,1,1,149184.15,-1
619,France,Female,28,3,0.0,2,1,0,53394.12,-1
845,Germany,Female,43,3,152063.59,2,1,0,97910.06,-1
727,France,Female,28,2,110997.76,1,1,0,101433.76,-1
582,France,Male,50,2,148942.0,1,1,1,116944.3,-1
716,France,Male,41,9,0.0,1,1,1,113267.48,-1
660,Spain,Female,36,0,84438.57,1,1,1,181449.51,-1
664,France,Female,34,7,93920.47,1,0,0,179913.98,-1
801,France,Male,43,4,158713.08,2,0,0,98586.14,-1
615,Spain,Male,42,4,0.0,3,0,1,120321.09,-1
718,Germany,Male,63,7,123204.88,1,1,1,100538.8,-1
667,France,Male,40,8,72945.29,2,1,0,98931.5,-1
670,Spain,Male,37,0,178742.71,1,1,1,194493.57,-1
590,France,Male,43,8,0.0,2,1,1,143628.31,-1
739,Spain,Female,40,8,0.0,1,1,0,167030.51,-1
373,France,Male,42,7,0.0,1,1,0,77786.37,1
418,France,Female,46,9,0.0,1,1,1,81014.5,1
837,France,Female,29,9,0.0,2,1,1,41866.26,-1
645,Germany,Male,43,9,140121.17,1,1,0,11302.7,1
552,Germany,Male,39,2,132906.88,1,0,1,149384.43,-1
580,Germany,Male,45,2,179334.83,2,1,1,169303.65,-1
684,France,Male,35,3,137179.39,1,1,1,37264.11,-1
634,Spain,Male,35,3,0.0,2,1,1,19515.48,-1
607,France,Female,49,9,119960.29,2,1,0,103068.22,-1
802,France,Male,29,9,127414.55,1,1,1,134459.12,-1
736,France,Female,36,6,0.0,1,1,0,70496.66,-1
629,France,Female,40,9,137409.19,1,1,0,175877.7,1
737,France,Male,28,8,0.0,2,1,0,106390.01,-1
718,Spain,Female,39,2,0.0,1,1,1,52138.49,-1
561,France,Male,43,4,0.0,4,0,0,18522.91,1
641,France,Male,31,9,112494.99,1,1,1,32231.6,-1
677,France,Male,30,1,78133.15,1,0,1,174225.88,-1
641,Spain,Female,36,1,0.0,2,1,0,102021.39,-1
658,Spain,Female,32,5,145553.07,1,1,1,31484.76,-1
659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1
567,France,Female,47,2,0.0,1,0,0,110900.43,1
584,France,Female,26,0,146286.22,1,1,0,105105.35,-1
709,Spain,Female,35,1,111827.27,2,1,0,12674.68,-1
690,Spain,Female,26,2,0.0,2,1,1,93255.85,-1
627,France,Male,70,1,94416.78,1,0,1,145299.5,-1
765,Spain,Male,45,2,91549.78,1,1,1,47139.44,-1
645,France,Female,38,7,59568.57,1,1,1,167723.25,-1
716,France,Female,23,2,94464.81,2,0,1,185900.88,-1
771,France,Female,57,4,0.0,1,0,0,85876.67,1
687,Germany,Male,44,8,95368.14,2,1,1,1787.85,-1
717,Germany,Female,33,10,102185.42,2,1,0,23231.93,-1
524,France,Male,32,1,144875.71,1,0,0,187740.04,-1
679,Spain,Male,39,5,0.0,2,1,1,100060.54,-1
538,France,Female,32,2,0.0,1,1,1,80130.54,-1
752,Germany,Female,37,5,113291.05,2,1,1,132467.54,-1
846,Spain,Male,61,0,0.0,2,1,1,96202.44,-1
532,Spain,Female,39,0,0.0,2,1,0,94977.3,-1
670,Germany,Male,43,9,111677.88,1,1,0,178827.3,1
597,Germany,Female,35,8,131101.04,1,1,1,192852.67,-1
627,Germany,Male,52,1,76101.81,2,0,1,177238.35,-1
700,Spain,Female,40,2,0.0,2,1,0,199753.97,-1
766,France,Female,52,7,92510.9,2,0,1,66193.61,-1
488,France,Female,34,2,0.0,2,1,1,181270.84,-1
694,France,Male,39,5,77652.4,1,1,1,25407.59,-1
639,France,Female,31,3,98360.03,1,0,0,20973.8,-1
705,Germany,Female,46,4,115518.07,1,0,0,76544.9,1
810,Germany,Male,69,3,27288.43,1,1,1,110509.9,-1
638,France,Female,36,6,0.0,1,1,0,164247.51,-1
595,Spain,Female,43,5,0.0,2,0,0,105149.8,-1
575,France,Male,36,7,0.0,1,1,1,55868.97,1
850,France,Male,31,6,131996.66,2,1,1,178747.43,-1
419,Spain,Female,27,2,121580.42,1,0,1,134720.51,-1
640,France,Male,55,10,132436.34,1,1,0,978.66,-1
570,Spain,Male,34,10,0.0,2,0,1,183387.12,-1
640,Germany,Female,46,5,107978.4,2,1,0,155876.06,-1
689,Germany,Female,40,4,78119.59,4,1,0,119259.34,1
725,France,Male,26,6,98684.15,1,0,0,133720.57,-1
751,France,Female,44,10,0.0,2,1,0,170634.49,-1
544,Spain,Female,53,9,0.0,1,1,0,125692.07,1
768,Germany,Female,43,2,129264.05,2,0,0,19150.14,-1
648,Germany,Male,37,6,131753.41,1,1,0,86894.67,-1
577,Spain,Female,33,6,0.0,2,1,0,57975.8,-1
639,Spain,Female,27,2,0.0,1,1,1,82938.99,-1
686,Germany,Male,26,1,57422.62,1,1,1,79189.4,-1
657,France,Female,28,7,0.0,2,0,1,5177.62,-1
613,France,Male,34,5,144094.2,1,1,0,44510.26,-1
701,France,Male,33,9,147510.34,1,1,0,190611.92,-1
578,Spain,Female,28,8,161592.76,1,1,0,177834.79,-1
689,France,Female,40,1,0.0,2,1,1,119446.64,-1
687,Spain,Female,72,4,0.0,2,1,1,50267.69,-1
499,Spain,Female,53,1,75225.53,2,0,0,144849.1,1
693,Spain,Female,39,0,0.0,2,0,0,81901.6,-1
737,France,Female,70,9,87542.89,2,1,1,42576.86,-1
651,France,Female,32,8,144581.96,1,1,1,87609.5,-1
753,France,Male,33,5,122568.05,2,1,1,82820.85,-1
523,Spain,Female,24,5,172231.93,1,0,1,155144.12,-1
458,Germany,Female,28,2,171932.26,2,1,1,9578.24,-1
643,France,Male,39,7,0.0,2,1,1,170392.59,-1
638,Spain,Female,34,7,0.0,2,0,0,3946.29,-1
685,Germany,Male,38,4,111798.06,2,1,1,102184.66,-1
